Location ID,Name,Rating,No of reviews,Default URL,Image URL,Description
13307509,Signature Montmartre,5.0,519,https://www.tripadvisor.com/Restaurant_Review-g187147-d13307509-Reviews-Signature_Montmartre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/d1/64/60/salle.jpg?w={width}&h={height}&s=1,"French Asian fusion restaurant in Paris Montmartre, just next to the Sacre Coeur. Signature Montmartre Restaurant provides Asian traditional dishes and spices adapted with French gastronomy. Signature Restaurant's chefs cooks quality and healthy products to give you the best of both worlds!"
695220,Brasserie La Lorraine,3.5,1580,https://www.tripadvisor.com/Restaurant_Review-g187147-d695220-Reviews-Brasserie_La_Lorraine-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/94/b2/53/terrasse.jpg?w={width}&h={height}&s=1,
10085290,Kodawari Ramen,4.5,1413,https://www.tripadvisor.com/Restaurant_Review-g187147-d10085290-Reviews-Kodawari_Ramen-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/49/b8/f4/paitan-ramen-tamago.jpg?w={width}&h={height}&s=1,"Kodawari Ramen is a unique and authentic restaurant in the center of Paris, to enjoy a delicious home made ramen. The place is carefully decorated to truly immerse each customer in what represents a traditional ramen street in Japan. The Chef is Japanese, and everything is made at the restaurant including noodles and broth. Like the tradition in Japan, ramen is a simple yet very elaborate dish."
1762461,L'agrume,4.5,341,https://www.tripadvisor.com/Restaurant_Review-g187147-d1762461-Reviews-L_agrume-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/bb/c0/1b/franko-plating-the-next.jpg?w={width}&h={height}&s=1,
4063323,Comptoir Gourmet,4.5,1200,https://www.tripadvisor.com/Restaurant_Review-g187147-d4063323-Reviews-Comptoir_Gourmet-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/3d/4e/8f/piadina-planche-et-truffe.jpg?w={width}&h={height}&s=1,"Dining bar and delicatessen in the historic district of the Marais in Paris suggesting discovering products of countries come from Italy and from France. The amateurs, the regular customers of the district and the curious find themselves in a friendly and warm atmosphere to taste a selection of delicatessen, cheeses and products specially were selected for their authenticity. Our purpose is to make you discover the traditional products of the various countries in their quality of origin and their authentic taste. Beyond the cooking of the Grands Chefs, we want to offer to all these small craftsmen and producers the opportunity to make you share and appreciate the excellence of them produced. Our ambition is to make you participate in the rediscovery of the talents and the know-how of the producers."
4890125,TUK TUK : Thai Street Food,4.5,776,https://www.tripadvisor.com/Restaurant_Review-g187147-d4890125-Reviews-TUK_TUK_Thai_Street_Food-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1d/b8/b0/tuk-tuk-authentic-thai.jpg?w={width}&h={height}&s=1,"TUK TUK Thai Street food : Hot food, cold drinks, warm service.... Thai-French team providing you the best service for cheap, modern and very tasty real Thai food! Sit in or take away."
13424615,Restaurant OXTE,4.5,266,https://www.tripadvisor.com/Restaurant_Review-g187147-d13424615-Reviews-Restaurant_OXTE-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/94/70/c1/interieur.jpg?w={width}&h={height}&s=1,
1536090,Restaurant Le Pergolese,4.5,289,https://www.tripadvisor.com/Restaurant_Review-g187147-d1536090-Reviews-Restaurant_Le_Pergolese-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/12/fb/1b/75/photo2jpg.jpg?w={width}&h={height}&s=1,
4698107,Lazare Paris,4.0,1928,https://www.tripadvisor.com/Restaurant_Review-g187147-d4698107-Reviews-Lazare_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7d/85/87/lazare.jpg?w={width}&h={height}&s=1,"THE RESTAURANT Today, in the little gastronomic revolution of French train station, LAZARE is a pioneer. Under command of Chief and MOF Eric Frechon, 3 star Chef at Bristol, the Saint-Lazare train station has a great brasserie with every particuliraties of the Coffee station of bygone days. Under a tubular ceiling, we are sitting down in a place with walls full of dishawasher shelfves with a imposant wood and copper bar in the middle. Under lights of great canopies, we can savor big classics of french railway gastronomy : Le Parisien jambon-Beurre, the \Best\ Saucisse-Purée, Oeufs de poules \bio\ mimosa, Thon et truffe or the Paris-Deauville (revisited Paris-Brest) We would watch too, depending on days, the Coq au vin or La Poule au riz. It is good to waiting for the train relaxing on our chic and intimist parisian terrace."
3751732,Le Relais De L'entrecôte,4.0,1345,https://www.tripadvisor.com/Restaurant_Review-g187147-d3751732-Reviews-Le_Relais_De_L_entrecote-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ca/8e/8d/relais-de-l-entrecote.jpg?w={width}&h={height}&s=1,
18977630,Contraste,5.0,268,https://www.tripadvisor.com/Restaurant_Review-g187147-d18977630-Reviews-Contraste-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/ff/98/b3/ilyafoodstories.jpg?w={width}&h={height}&s=1,"Le restaurant Contraste se situe à Paris 8e, idéalement implanté entre la Concorde et la Madeleine. Les Chefs Kévin de Porre et Erwan Ledru sont à la tête de ce restaurant étoilé Maîtrise des gestes, précision des assaisonnements et des cuissons : une alchimie des saveurs émane des créations de ces jeunes talents. Ils dressent des assiettes lisibles dans le respect des saisons et des territoires et ont réussi à poser une certaine énergie au déjeuner et un frisson d’intimité au dîner. Contraste est une table ouverte où salle, cave à vins et cuisine se mêlent dans une moderne singularité."
719561,Restaurant Liza,4.0,708,https://www.tripadvisor.com/Restaurant_Review-g187147-d719561-Reviews-Restaurant_Liza-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/6b/7b/a1/beyrouth-je-t-aime.jpg?w={width}&h={height}&s=1,"A restaurant has opened at 14 rue de la Banque in Paris and carries the name of its originator: LIZA. Liza Soughayar is very much like the place she has created; from a different Lebanon, one that is oriental and modern, simple and sophisticated... Contemporary. To express this particular image of Lebanon, she worked with her husband Ziad Asseily for his creativity and love of food. A simple menu and fresh products... Her cuisine renounces nothing; however, she reinvents the Lebanese table in a space conceived for her, in the new interpretation of old partitions. We also have a bakery sandwiches next door L de liza and we do catering upon request"
2249860,Beaurepaire Restaurant,4.0,575,https://www.tripadvisor.com/Restaurant_Review-g187147-d2249860-Reviews-Beaurepaire_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/80/fb/a8/entrecote.jpg?w={width}&h={height}&s=1,
1021742,La Perla Restaurant Italien,4.0,754,https://www.tripadvisor.com/Restaurant_Review-g187147-d1021742-Reviews-La_Perla_Restaurant_Italien-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b4/0c/cb/fruits-de-mer.jpg?w={width}&h={height}&s=1,
4830867,restaurant ES,4.5,143,https://www.tripadvisor.com/Restaurant_Review-g187147-d4830867-Reviews-Restaurant_ES-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ed/a5/b6/photo8jpg.jpg?w={width}&h={height}&s=1,
1488963,Bistro des Augustins,4.5,789,https://www.tripadvisor.com/Restaurant_Review-g187147-d1488963-Reviews-Bistro_des_Augustins-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9c/8e/55/super-endroit.jpg?w={width}&h={height}&s=1,"Located between the Louvre and Notre-Dame, the Bistro des Augustins sits right on the border of the Seine river, with a beautiful view onto the Ile de la Cité. For a late breakfast, a wine tasting, or one of its famous gratins that will satisfy the most famished, this authentic Parisian bistro welcomes regular customers, as well as tourists visiting the bouquinistes, in a cosy and laidback atmosphere"
1726526,Tesoro d'Italia,4.5,641,https://www.tripadvisor.com/Restaurant_Review-g187147-d1726526-Reviews-Tesoro_d_Italia-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f8/ba/f2/linguine-alla-siciliana.jpg?w={width}&h={height}&s=1,
2016214,Le Comptoir des Petits Champs,4.5,468,https://www.tripadvisor.com/Restaurant_Review-g187147-d2016214-Reviews-Le_Comptoir_des_Petits_Champs-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/0a/88/31/pavlova.jpg?w={width}&h={height}&s=1,
1035532,L'Office,4.5,153,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035532-Reviews-L_Office-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/03/c1/52/from-outside.jpg?w={width}&h={height}&s=1,
1541689,Le 122,4.5,207,https://www.tripadvisor.com/Restaurant_Review-g187147-d1541689-Reviews-Le_122-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/10/cc/25/entree-du-restaurant.jpg?w={width}&h={height}&s=1,
2719663,La Table d'Aki,4.5,155,https://www.tripadvisor.com/Restaurant_Review-g187147-d2719663-Reviews-La_Table_d_Aki-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/86/f1/e9/minestrone-de-homard.jpg?w={width}&h={height}&s=1,
20405266,Nectar,5.0,557,https://www.tripadvisor.com/Restaurant_Review-g187147-d20405266-Reviews-Nectar-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/a2/1f/70/nectar.jpg?w={width}&h={height}&s=1,"Welcome to Nectar!

Nectar is an effervescent gastronomic haven that offers a multi-sensory, rebellious and contemporary experience in a collective atmosphere. Our team of experts believes that cooking should be a celebration and we strive to offer our diners a moment of discovery and experimentation.

We believe that every bite of food should be a sensory experience. That's why we devote ourselves to creating an olfactory spectacle and an explosion of flavors on every plate. Our aim is to make your dining experience a memorable one."
2263332,L'Osteria dell'Anima,4.5,228,https://www.tripadvisor.com/Restaurant_Review-g187147-d2263332-Reviews-L_Osteria_dell_Anima-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/70/ba/74/photo1jpg.jpg?w={width}&h={height}&s=1,
8653135,Le Chanard,4.5,230,https://www.tripadvisor.com/Restaurant_Review-g187147-d8653135-Reviews-Le_Chanard-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/70/92/11/yes-i-ate-the-green-bean.jpg?w={width}&h={height}&s=1,
808093,Casa Cristo,4.5,175,https://www.tripadvisor.com/Restaurant_Review-g187147-d808093-Reviews-Casa_Cristo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6d/7c/6b/le-trio-au-chocolat.jpg?w={width}&h={height}&s=1,
787200,Le Monteverdi,4.5,539,https://www.tripadvisor.com/Restaurant_Review-g187147-d787200-Reviews-Le_Monteverdi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/bd/13/b5/monteverdi.jpg?w={width}&h={height}&s=1,
796186,Le Rusti,4.5,284,https://www.tripadvisor.com/Restaurant_Review-g187147-d796186-Reviews-Le_Rusti-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/92/cd/04/rusti.jpg?w={width}&h={height}&s=1,Traditionnal Italian restaurant.
714930,Caviar Kaspia,4.5,248,https://www.tripadvisor.com/Restaurant_Review-g187147-d714930-Reviews-Caviar_Kaspia-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/bc/46/d5/terrasse-vue-sur-la-madeleine.jpg?w={width}&h={height}&s=1,"Since the 20's, Caviar Kaspia is the place to be, where pleasure and luxury are reunited in fine and sophisticated parties. Located at the first floor of a Haussmann Building, above the Kaspia boutique, the restaurant invites you to a journey through time. Valet available."
715053,Domaine d'Olléac,4.5,185,https://www.tripadvisor.com/Restaurant_Review-g187147-d715053-Reviews-Domaine_d_Olleac-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/a3/13/2a/our-restaurant-is-located.jpg?w={width}&h={height}&s=1,"Our restaurant basically offers specialities from the south west of France notably duck and goose foies gras, confits, duck breast... supplied by a small producer from Corrèze. In addition, we also propose two high quality products from the Pyrénées mountains ie the black pig of Bigorre raised outdoors and the trout of the Pyrénées mountains. Our place is cosy, peaceful and located in a traditional, conservative area of Paris. The owner dares say he speaks a fluent English. He also is very happy to try to speak ""auf Deutsch mit Deutschen Menschen"". English, German, Italian, Portuguese, Russian, Chinese, Japanese and Korean properly translated menus will be available again from september 2021. In view of our location in a part of Paris where local people are particularly demanding, we very carefully select our products from local regional suppliers. Our cuisine is very simple and basic from the south west traditional country side with good and tasty products."
1536287,Tavola Di Gio,4.5,508,https://www.tripadvisor.com/Restaurant_Review-g187147-d1536287-Reviews-Tavola_Di_Gio-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/d2/3d/41/bruchetta-moins-une-qu.jpg?w={width}&h={height}&s=1,
2103349,Ristorante Costa d'Amalfi,4.5,228,https://www.tripadvisor.com/Restaurant_Review-g187147-d2103349-Reviews-Ristorante_Costa_d_Amalfi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a0/5e/5a/tartare-de-bar-de-peche.jpg?w={width}&h={height}&s=1,"Welcome to Costa d'Amalfi! Our restaurant offers authentic Italian cuisine, tasty and inventive with carefully selected premium ingredients. We are VERY proud to have been awarded ""Maitre restaurateur"" by the prestigious Association Francaise des maitres Restaurateurs. We offer truffle everyday ! All our dishes are homemade, just like our bread and desserts. We offer delicious cheeses from the venerable Maison Guffanti, as well as exquisite sorbets and ice-creams from the famous Parisian ice cream-maker Pozzetto. Our wine list and fine grappa will delight lovers with its variety and quality. Our attentive and smiley team invites you to live an intense culinary experience in an intimate and warm place."
1869993,L'Epoque,4.5,239,https://www.tripadvisor.com/Restaurant_Review-g187147-d1869993-Reviews-L_Epoque-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8b/48/01/l-epoque.jpg?w={width}&h={height}&s=1,
3222012,Ebis,4.5,275,https://www.tripadvisor.com/Restaurant_Review-g187147-d3222012-Reviews-Ebis-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/bc/a2/d3/salle-3.jpg?w={width}&h={height}&s=1,
2705753,Au Doux Raisin,4.5,537,https://www.tripadvisor.com/Restaurant_Review-g187147-d2705753-Reviews-Au_Doux_Raisin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/38/84/42/photo1jpg.jpg?w={width}&h={height}&s=1,
3649519,L'ilot,4.5,296,https://www.tripadvisor.com/Restaurant_Review-g187147-d3649519-Reviews-L_ilot-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/87/17/6d/20190216-124534-largejpg.jpg?w={width}&h={height}&s=1,
7171607,Thai Nam,4.5,364,https://www.tripadvisor.com/Restaurant_Review-g187147-d7171607-Reviews-Thai_Nam-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/fc/e6/7a/salade-papaye.jpg?w={width}&h={height}&s=1,
10060999,Meriggio,4.5,477,https://www.tripadvisor.com/Restaurant_Review-g187147-d10060999-Reviews-Meriggio-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0f/04/32/photo1jpg.jpg?w={width}&h={height}&s=1,"Meriggio is the ultimate italian food hall in Paris. Parmigiano, Parma ham, Prosecco, Panettone, Italian Coffee...you are welcome all day long to enjoy our directly imported products! At lunch we serve a selection of our best dishes, and at night the Deli transforms into a Parlor bar, that you will find at the 1st floor."
13803625,Hugo&Co,4.5,230,https://www.tripadvisor.com/Restaurant_Review-g187147-d13803625-Reviews-Hugo_Co-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/72/19/3e/bao-au-boeuf.jpg?w={width}&h={height}&s=1,Hugo and co is a cosy restaurant located in the latin Quarter with cosmopolitan menu of affordably priced small plates made for sharing. with a great wine list the service is friendly.
782237,Le porte pot,4.5,182,https://www.tripadvisor.com/Restaurant_Review-g187147-d782237-Reviews-Le_porte_pot-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/ba/18/67/le-porte-pot.jpg?w={width}&h={height}&s=1,
1035448,Chez la Vieille,4.5,205,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035448-Reviews-Chez_la_Vieille-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/87/98/d6/chez-la-vieille.jpg?w={width}&h={height}&s=1,"It all started with a chef whose nickname was ‘La Vieille’ – ‘the Old Woman’ – though she was only 25. Adrienne was exactly like her cuisine: French and authentic, a real strong temperament. She made a success of Chez La Vieille for more than 30 years. All the spirit of Les Halles remains in the walls of Chez la Vieille and in its recipes. Daniel Rose fell in love with Chez La Vieille the first time he ate there in 2009. Today, under his direction, Chez La Vieille has reopened more joyful and ‘canaille’ than ever."
